file,Number,lhs,match,rhs,subtype2,verb
1993,69,feel her body tucked against his lower back and rear . They could be far,into,Minnesota by evening if he just let the Shadow run on toward wherever the highway,SPACE,BE
wlp_2000s_iey/news_2007_637929.txt,1350,wild - it had merely followed the creek into town . An autopsy revealed that it had not yet gotten,into,"mischief , and had been sticking to fish and grass , avoiding "" garbage bear "" status . <p>",ACT_SIT_STATE,GET
2009,293,"her scrapes-and oh , there were many ! - and scolded her soundly when she was",into,"mischief . Why , both Jen and Murdoch had done so . They were more",ACT_SIT_STATE,BE
wlp_2000s_iey/fic_2006_51060.txt,1042,"not have to boast , all of their friends knew it : top ten percent of her class , got",into,"MIT all by herself . Interned on Wall Street , got into Harvard Business School , played soccer ;",ACCESS,GET
2002,294,"assumed virtue , impudence , is actually no more at odds with convention than being",into,model trains . Because the style of hype that 's now in vogue elsewhere on,INTEREST,BE
1997,70,you layer shrinking earnings estimates onto a compression in the P/E ratio . We 're,into,moderate-growth companies where the earnings are sustainable and the multiples reasonable . And we look,INTEREST,BE
2004,295,". `` When I was growing up in Eugene Oregon , the punk rockers were",into,"mohawks and drugs and crime . And then I moved to Olympia , and it",INTEREST,BE
1999,296,"salted water then eats . I 'll be fair to Edith Crann , she was",into,more sophisticated dining . The day came when I was supposed to drive Alycia up,INTEREST,BE
wlp_1990s_iuw/fic_1999_30563.txt,1955,"listen good , "" Salem said to the others . "" Do not talk around humans . You 'll get",into,"more trouble than you can imagine . "" "" It sounds as if you 've learned that lesson the",ACT_SIT_STATE,GET
wlp_1990s_iuw/news_1995_631314.txt,831,he said . <p> Finance companies It 's only been in the past few years that most finance companies got,into,"mortgages and home equity loans , but now places like the Money Store offer first-time mortgages , refinances ,",INTEREST,GET
2001,297,"child , also has fond memories of growing up. `` I remember always being",into,"music , `` says the Portsmouth , Va. , native. `` When I was",INTEREST,BE
wlp_1990s_iuw/news_1995_631350.txt,2384,"pure . It 's real , probably more so than 99.9 percent of any other athlete that tries to get",into,"music . <p> "" I only envision myself in baseball for a short period of time now , """,INTEREST,GET
1999,298,"would n't they have roughed him up , kicked him around ? If they were",into,"mutilation , why did n't they mutilate ? This is textbook work. `` Peabody",INTEREST,BE
2002,300,policemen of September 2001 . // But this late-summer day in 1991 when I was pleasantly,into,"my `` only in America `` reverie , I was wading in a river ,",ACT_SIT_STATE,BE
wlp_1990s_iuw/fic_1995_39393.txt,976,"tall black boots , too . <p> --  All day I was nervous and dry-mouthed . Around six I got",into,"my costume , and started pacing up and down the living room . My mother kept trying to calm",CLOTHES,GET
wlp_1990s_iuw/fic_1994_54176.txt,1598,snow . Then there was nothing to do except walk back to the other side of the dorm and get,into,my father 's car next to Tommy Pendleton as if nothing @ @ @ @ @ @ @ @,SPACE,GET
wlp_1990s_iuw/mag_1990_419896.txt,1649,three cotton dresses and I think the natural fibers will make me feel cooler and more comfortable as I get,into,"my final few weeks . "" <p> Realtor Venetia Coates , president and co-owner of Fidelity Land Title ,",TIME,GET
wlp_1990s_iuw/fic_1993_53807.txt,2579,"you teach me how to draw that ? "" Stephanie asks , <p> "" Sure . "" My pencil gets",into,my hand and starts to copy the bear in the margin . Stephanie makes me erase it . All,SPACE,GET
wlp_2000s_iey/mag_2006_383856.txt,1174,rather make friends with it and hope it would let me make it to the top . That mountain got,into,my head . Maybe one day I 'll try it again . DEBRA BROWN AGE:46 CLIMB : 1:27:51:5.2 MPH,MIND,GET
1999,73,"contrary to rumors , she gets along fine with Puffy. `` I 'm just",into,"my own thing ; not that I oppose anybody else 's thing , but I",INTEREST,BE
wlp_1990s_iuw/fic_1999_45418.txt,1449,". <p> "" What 's wrong with that ? "" <p> He never lets up when he tries to get",into,"my pants , is what Ina should have replied . But this was long before the sexual revolution ,",CLOTHES,GET
wlp_2000s_iey/fic_2009_36584.txt,2576,a bag and surround myself in some bright color that could shield me from the poison that she said gets,into,my psyche . It took a few tries before I got the hang of exhaling in a bag .,MIND,GET
wlp_1990s_iuw/fic_1993_1040078.txt,1198,"sent me up to invite you for Thanksgiving dinner . "" | "" But it seems your animal 's got",into,"my room ! "" "" Sorry , "" Delia said . "" Here , George . "" She reached",SPACE,GET
wlp_1990s_iuw/nf_1992_773682.txt,731,"assortment of spades , // shovels and leaves from automobile springs with which to deal with mud . I got",into,"my rubber boots , put on a slicker and rain hat and started west . Rain was falling steadily",CLOTHES,GET
2000,304,"thought , `` and snatch this frustration from my troubled sleep. `` I was",into,"my second semester of college and succeeding in the timehonored tradition , when one day",TIME,BE
wlp_2000s_iey/fic_2009_36837.txt,1052,"lock me up , or let me go . "" <p> He reluctantly moved his hand , and I got",into,my Subaru and drove home without a glance back . <p> I sat in my driveway ten minutes before,SPACE,GET
wlp_1990s_iuw/fic_1990_53194.txt,2506,"@ @ @ @ me , but there 's no greeting and nothing else passes between us . I get",into,"my truck and go home , anxious to make love to my wife . When I come through the",SPACE,GET
1991,74,"up . ) You did n't get a paycheck , right ? ANGELESSA I 'm",into,"my warm-up , O.K. ? Gettin ' my game face together , you dig ?",ACT_SIT_STATE,BE
wlp_2000s_iey/fic_2006_26286.txt,695,would think He was being disrespectful and using His own name in vain and nobody would tip . He got,into,"nails , of course , because He 'd always loved hands - -  hands were some of the best things He",INTEREST,GET
1994,306,with the kids that we do n't do . One family my son visits is,into,"nature hikes and birdwatching , and has really encouraged his interest in birds . And",INTEREST,BE
wlp_2000s_iey/mag_2003_409121.txt,1765,"is some component build going on . "" But he cautions , "" I would guess that as we get",into,"next year there 's going to be increasing risk in the Semiconductor names . "" He also mentions Intel",TIME,GET
1995,76,hand held . 180 ? Backpacking in the ' 90s Headlamps If you 're seriously,into,"night hiking , then you have another good reason to look into purchasing a headlamp",INTEREST,BE
wlp_2000s_iey/fic_2006_51438.txt,1776,"do any muling ? But I do n't mule , see , ' cause I do n't wan na get",into,"no drug wars . Them people are nuts . Yeah , Czesko says , but I hooked up with",ACT_SIT_STATE,GET
1992,308,"started calling her darling because it sounded kind of thirties , and he was really",into,"noir and stuff ; then it had become habit , the easiest thing to repeat",INTEREST,BE
2001,77,transform it into the kind of weaponry suited to the kind of conflict we 're,into,now. `` He said fighting in Afghanistan may be similar to the battles,ACT_SIT_STATE,BE
2005,78,"Fame reliever Rollie Fingers , Zito picked No . 75. `` I 'm really",into,"numbers and symmetry , and if you look at the 75 , it creates a",INTEREST,BE
wlp_1990s_iuw/nf_1996_746577.txt,1982,"@ @ @ @ @ , I go to my professional regulatory body and tell them I want to get",into,"Ohio . They may approach Ohio and say , why do you not get rid of your citizenship and",SPACE,GET
1992,309,This was the summer of vintage clothing . Sean and his friend David were,into,old clothes . They 'd raid the Deseret Industries thrift shops and come home in,CLOTHES,BE
2006,311,this is where the power of MySpace kicks in . Let 's say you 're,into,Olympic curling and magic tricks . Other magicians who are curling fans can search MySpace,INTEREST,BE
2007,80,the bills for as long as the ride lasted . Or possibly she was so,into,one of her commissioned weavings that she 'd temporarily forgotten about drugs-or even food .,ACT_SIT_STATE,BE
wlp_2000s_iey/fic_2000_38038.txt,2404,"@ @ @ @ @ @ not wreck your whole day , she warned herself , otherwise she 'll get",into,one of her moods and there wo n't be anything you can do to get her out of it,ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1993_53807.txt,655,"to stop him . She was afraid of him , even though he never hit her . When he got",into,"one of his real rages , she would take my baby-sister and hide in the bedroom closet . Next",ACT_SIT_STATE,GET
2005,313,front of the television to get him to pay you any attention . He 's,into,one of his science things. `` Rene ventured an experiment. `` Do you,INTEREST,BE
wlp_2000s_iey/mag_2007_391830.txt,2086,"chickens into a chicken factory next door to a pig factory , and this virus has the opportunity to get",into,one of these chicken factories and make billions and billions of these mutations continuously . And so what we,SPACE,GET
2006,314,ever know . That 's Marvin . I would n't be surprised if Marvin was,into,one of those -- what do you call ' em -- things where you go,ACT_SIT_STATE,BE
wlp_1990s_iuw/fic_1993_1040070.txt,1534,""" She wants her pipes fixed . "" I 'd been in too many real fights with her to get",into,"one without reason , so it was the following day before I went over . Parked out in front",ACT_SIT_STATE,GET
2007,81,"respect your mother. `` - Joe , R & B ; star `` I know everyone is",into,"online dating now , so if you do plan to meet on the Internet please",INTEREST,BE
wlp_2000s_iey/news_2005_623934.txt,822,"look like knights , cookie jars , salt-and-pepper shakers , platters . <p> Started with Beanie Babies <p> She got",into,"online sales in 1997 , when a friend mentioned she sold Beanie Babies through eBay and made a nice",INTEREST,GET
2007,315,'' When we started this business 20 years ago my wife and I were already,into,"organic , `` LaRocca says. `` We thought it was simply a healthier lifestyle",INTEREST,BE
wlp_1990s_iuw/fic_1999_44827.txt,2012,"chums , and then turned anxiously to Phil . "" Got any plan ? "" "" Why not just get",into,"our boat and row over ? We can tell that chump over there --  --  "" "" Thought you",SPACE,GET
wlp_2000s_iey/mag_2007_389413.txt,2406,"much , shake our hands too hard , sell stuff we do n't want or need , and otherwise get",into,"our faces until they 're about to fall off . Our faces , I mean . Not them .",MIND,GET
wlp_1990s_iuw/fic_1994_53954.txt,1022,"and spent the night at a nearby friend 's house . The next day , Friday , we even got",into,"our house . About eighty percent of the neighborhood was gone , 199 homes , probably $200 million lost",SPACE,GET
wlp_2000s_iey/fic_2005_14588.txt,2037,envelope . We even ran . And I told you what went on --  or will --  when we get,into,"our little shoving match . But the rest ? Well , hey , that stuff 's for you to",ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1993_25001.txt,1040,""" Her father stood there in the hall with a copy of the Packet in his hands while we got",into,"our wraps . "" And why not ? "" Peggy asked . "" I 'm bored to death .",SPACE,GET
wlp_2000s_iey/mag_2006_428833.txt,2488,@ @ @ @ @ @ art major and are still a pretty fair painter . How did you get,into,"painting ? My older brother and sister were good at art in high school , and I picked up",INTEREST,GET
wlp_1990s_iuw/fic_1998_43270.txt,1704,"the banister of the carpeted stairs to his bedroom , drop off his loose slacks and sport shirt , get",into,"pajamas , and fall back on the pillows his wife , Marcia , had propped up for him .",CLOTHES,GET
